日期,单位净值,累计净值,涨跌幅
2023-03-20,0.7463,0.7463,-2.95
2023-03-17,0.769,0.769,1.75
2023-03-16,0.7558,0.7558,-0.75
2023-03-15,0.7615,0.7615,0.74
2023-03-14,0.7559,0.7559,-2.4
2023-03-13,0.7745,0.7745,2.47
2023-03-10,0.7558,0.7558,-3.04
2023-03-09,0.7795,0.7795,-2.12
2023-03-08,0.7964,0.7964,-2.25
2023-03-07,0.8147,0.8147,-0.61
2023-03-06,0.8197,0.8197,-1
2023-03-03,0.828,0.828,1.73
2023-03-02,0.8139,0.8139,-2.26
2023-03-01,0.8327,0.8327,5.75
2023-02-28,0.7874,0.7874,-1.46
2023-02-27,0.7991,0.7991,1.06
2023-02-24,0.7907,0.7907,-3.75
2023-02-23,0.8215,0.8215,1.23
2023-02-22,0.8115,0.8115,-1
2023-02-21,0.8197,0.8197,-4.32
2023-02-20,0.8567,0.8567,0.6
2023-02-17,0.8516,0.8516,-2.29
2023-02-16,0.8716,0.8716,1.95
2023-02-15,0.8549,0.8549,-0.63
2023-02-14,0.8603,0.8603,-1.27
2023-02-13,0.8714,0.8714,1.11
2023-02-10,0.8618,0.8618,-3.55
2023-02-09,0.8935,0.8935,2.74
2023-02-08,0.8697,0.8697,-1.77
2023-02-07,0.8854,0.8854,1.88
2023-02-06,0.8691,0.8691,-2.41
2023-02-03,0.8906,0.8906,-1.36
2023-02-02,0.9029,0.9029,-1.15
2023-02-01,0.9134,0.9134,2.25
2023-01-31,0.8933,0.8933,-0.99
2023-01-30,0.9022,0.9022,-1.44
2023-01-20,0.9154,0.9154,2.93
2023-01-19,0.8893,0.8893,-0.71
2023-01-18,0.8957,0.8957,0.18
2023-01-17,0.8941,0.8941,0.02
2023-01-16,0.8939,0.8939,-0.87
2023-01-13,0.9017,0.9017,1.12
2023-01-12,0.8917,0.8917,-1.45
2023-01-11,0.9048,0.9048,1.13
2023-01-10,0.8947,0.8947,-1.45
2023-01-09,0.9079,0.9079,2.59
2023-01-06,0.885,0.885,-0.15
2023-01-05,0.8863,0.8863,2.06
2023-01-04,0.8684,0.8684,5.21
2023-01-03,0.8254,0.8254,2.32
2022-12-31,0.8067,0.8067,--
2022-12-30,0.8067,0.8067,-0.66
2022-12-29,0.8121,0.8121,-0.34
2022-12-28,0.8149,0.8149,1.05
2022-12-27,0.8064,0.8064,-0.09
2022-12-26,0.8071,0.8071,-0.1
2022-12-23,0.8079,0.8079,-1.52
2022-12-22,0.8204,0.8204,4.05
2022-12-21,0.7885,0.7885,0.19
2022-12-20,0.787,0.787,-2.43
2022-12-19,0.8066,0.8066,0.32
2022-12-16,0.804,0.804,0.88
2022-12-15,0.797,0.797,-2.89
2022-12-14,0.8207,0.8207,0.86
2022-12-13,0.8137,0.8137,0.98
2022-12-12,0.8058,0.8058,-3.74
2022-12-09,0.8371,0.8371,2.26
2022-12-08,0.8186,0.8186,4.99
2022-12-07,0.7797,0.7797,-3.75
2022-12-06,0.8101,0.8101,-2.13
2022-12-05,0.8277,0.8277,6.31
2022-12-02,0.7786,0.7786,1.08
2022-12-01,0.7703,0.7703,1.08
2022-11-30,0.7621,0.7621,2.3
2022-11-29,0.745,0.745,8.13
2022-11-28,0.689,0.689,-0.42
2022-11-25,0.6919,0.6919,-1.91
2022-11-24,0.7054,0.7054,0.01
2022-11-23,0.7053,0.7053,1.13
2022-11-22,0.6974,0.6974,-2.6
2022-11-21,0.716,0.716,-3.01
2022-11-18,0.7382,0.7382,1.23
2022-11-17,0.7292,0.7292,-0.87
2022-11-16,0.7356,0.7356,-0.15
2022-11-15,0.7367,0.7367,7.91
2022-11-14,0.6827,0.6827,-0.39
2022-11-11,0.6854,0.6854,10.05
2022-11-10,0.6228,0.6228,-1.74
2022-11-09,0.6338,0.6338,-2.88
2022-11-08,0.6526,0.6526,-1.51
2022-11-07,0.6626,0.6626,1.27
2022-11-04,0.6543,0.6543,8.22
2022-11-03,0.6046,0.6046,-3.28
2022-11-02,0.6251,0.6251,2.22
2022-11-01,0.6115,0.6115,8.13
2022-10-31,0.5655,0.5655,0.93
2022-10-28,0.5603,0.5603,-4.82
2022-10-27,0.5887,0.5887,1.4
2022-10-26,0.5806,0.5806,1.84
2022-10-25,0.5701,0.5701,2.83
2022-10-24,0.5544,0.5544,-11.38
2022-10-21,0.6256,0.6256,0.03
2022-10-20,0.6254,0.6254,-3.17
2022-10-19,0.6459,0.6459,-4.3
2022-10-18,0.6749,0.6749,3.04
2022-10-17,0.655,0.655,-0.15
2022-10-14,0.656,0.656,0.61
2022-10-13,0.652,0.652,-2.67
2022-10-12,0.6699,0.6699,-0.8
2022-10-11,0.6753,0.6753,-3.56
2022-10-10,0.7002,0.7002,-1.32
2022-09-30,0.7096,0.7096,-0.52
2022-09-29,0.7133,0.7133,-0.31
2022-09-28,0.7155,0.7155,-2.31
2022-09-27,0.7324,0.7324,0.8
2022-09-26,0.7266,0.7266,2.4
2022-09-23,0.7096,0.7096,-2.45
2022-09-22,0.7274,0.7274,-1.26
2022-09-21,0.7367,0.7367,-2.99
2022-09-20,0.7594,0.7594,2.08
2022-09-19,0.7439,0.7439,-1.73
2022-09-16,0.757,0.757,-1.97
2022-09-15,0.7722,0.7722,0.36
2022-09-14,0.7694,0.7694,-2.27
2022-09-13,0.7873,0.7873,-0.64
2022-09-09,0.7924,0.7924,2.6
2022-09-08,0.7723,0.7723,-1.24
2022-09-07,0.782,0.782,-0.57
2022-09-06,0.7865,0.7865,-0.86
2022-09-05,0.7933,0.7933,-1.92
2022-09-02,0.8088,0.8088,-0.38
2022-09-01,0.8119,0.8119,-1.94
2022-08-31,0.828,0.828,0.89
2022-08-30,0.8207,0.8207,-0.15
2022-08-29,0.8219,0.8219,0.24
2022-08-26,0.8199,0.8199,0.76
2022-08-25,0.8137,0.8137,6.98
2022-08-24,0.7606,0.7606,-1.43
2022-08-23,0.7716,0.7716,0.88
2022-08-22,0.7649,0.7649,-0.2
2022-08-19,0.7664,0.7664,0.56
2022-08-18,0.7621,0.7621,-0.48
2022-08-17,0.7658,0.7658,0.51
2022-08-16,0.7619,0.7619,-1.42
2022-08-15,0.7729,0.7729,-0.39
2022-08-12,0.7759,0.7759,0.74
2022-08-11,0.7702,0.7702,2.9
2022-08-10,0.7485,0.7485,-1.71
2022-08-09,0.7615,0.7615,-0.85
2022-08-08,0.768,0.768,-2.28
2022-08-05,0.7859,0.7859,-1.33
2022-08-04,0.7965,0.7965,3.2
2022-08-03,0.7718,0.7718,2.66
2022-08-02,0.7518,0.7518,-2.03
2022-08-01,0.7674,0.7674,-1.48
2022-07-29,0.7789,0.7789,-4.85
2022-07-28,0.8186,0.8186,-1.16
2022-07-27,0.8282,0.8282,-1.44
2022-07-26,0.8403,0.8403,1.68
2022-07-25,0.8264,0.8264,-1.2
2022-07-22,0.8364,0.8364,-0.37
2022-07-21,0.8395,0.8395,-0.3
2022-07-20,0.842,0.842,1.73
2022-07-19,0.8277,0.8277,-0.91
2022-07-18,0.8353,0.8353,2.62
2022-07-15,0.814,0.814,-3.14
2022-07-14,0.8404,0.8404,0.43
2022-07-13,0.8368,0.8368,0.26
2022-07-12,0.8346,0.8346,-1.98
2022-07-11,0.8515,0.8515,-4.67
2022-07-08,0.8932,0.8932,0.73
2022-07-07,0.8867,0.8867,-0.03
2022-07-06,0.887,0.887,-0.59
2022-07-05,0.8923,0.8923,0.26
2022-07-04,0.89,0.89,0.9
2022-07-01,0.8821,0.8821,-0.11
2022-06-30,0.8831,0.8831,-1.83
2022-06-29,0.8996,0.8996,-1.91
2022-06-28,0.9171,0.9171,-0.47
2022-06-27,0.9214,0.9214,1.83
2022-06-24,0.9048,0.9048,3.31
2022-06-23,0.8758,0.8758,2.64
2022-06-22,0.8533,0.8533,-3.25
2022-06-21,0.882,0.882,1.84
2022-06-20,0.8661,0.8661,0.05
2022-06-17,0.8657,0.8657,1.78
2022-06-16,0.8506,0.8506,-3.77
2022-06-15,0.8839,0.8839,2.27
2022-06-14,0.8643,0.8643,0.73
2022-06-13,0.858,0.858,-4.16
2022-06-10,0.8952,0.8952,0.43
2022-06-09,0.8914,0.8914,-3.21
2022-06-08,0.921,0.921,7.03
2022-06-07,0.8605,0.8605,1.81
2022-06-06,0.8452,0.8452,2.77
2022-06-02,0.8224,0.8224,2.09
2022-06-01,0.8056,0.8056,-1.43
2022-05-31,0.8173,0.8173,3.03
2022-05-30,0.7933,0.7933,1.38
2022-05-27,0.7825,0.7825,2.78
2022-05-26,0.7613,0.7613,4.89
2022-05-25,0.7258,0.7258,0.15
2022-05-24,0.7247,0.7247,-4.47
2022-05-23,0.7586,0.7586,-2.14
2022-05-20,0.7752,0.7752,1.55
2022-05-19,0.7634,0.7634,-1.79
2022-05-18,0.7773,0.7773,-2.58
2022-05-17,0.7979,0.7979,4.97
2022-05-16,0.7601,0.7601,-0.91
2022-05-13,0.7671,0.7671,6.22
2022-05-12,0.7222,0.7222,-1.3
2022-05-11,0.7317,0.7317,1.02
2022-05-10,0.7243,0.7243,-0.69
2022-05-09,0.7293,0.7293,-2.08
2022-05-06,0.7448,0.7448,-3.69
2022-05-05,0.7733,0.7733,-3.85
2022-04-29,0.8043,0.8043,9.5
2022-04-28,0.7345,0.7345,1.66
2022-04-27,0.7225,0.7225,2.57
2022-04-26,0.7044,0.7044,1.54
2022-04-25,0.6937,0.6937,-1.24
2022-04-22,0.7024,0.7024,0.57
2022-04-21,0.6984,0.6984,-3.85
2022-04-20,0.7264,0.7264,-1.88
2022-04-19,0.7403,0.7403,-2.15
2022-04-18,0.7566,0.7566,-0.68
2022-04-15,0.7618,0.7618,0.47
2022-04-14,0.7582,0.7582,-1.72
2022-04-13,0.7715,0.7715,1.43
2022-04-12,0.7606,0.7606,1
2022-04-11,0.7531,0.7531,-2.95
2022-04-08,0.776,0.776,-0.96
2022-04-07,0.7835,0.7835,-2.71
2022-04-06,0.8053,0.8053,0.8
2022-04-01,0.7989,0.7989,1.71
2022-03-31,0.7855,0.7855,-3.95
2022-03-30,0.8178,0.8178,-0.32
2022-03-29,0.8204,0.8204,2.42
2022-03-28,0.801,0.801,2.56
2022-03-25,0.781,0.781,-2.99
2022-03-24,0.8051,0.8051,-3.52
2022-03-23,0.8345,0.8345,1.15
2022-03-22,0.825,0.825,6.33
2022-03-21,0.7759,0.7759,-3.1
2022-03-18,0.8007,0.8007,1.7
2022-03-17,0.7873,0.7873,0.94
2022-03-16,0.78,0.78,27.2
2022-03-15,0.6132,0.6132,-3.48
2022-03-14,0.6353,0.6353,-9.89
2022-03-11,0.705,0.705,-5.56
2022-03-10,0.7465,0.7465,-4.48
2022-03-09,0.7815,0.7815,2.4
2022-03-08,0.7632,0.7632,-1.55
2022-03-07,0.7752,0.7752,-4.18
2022-03-04,0.809,0.809,-3.43
2022-03-03,0.8377,0.8377,-2.86
2022-03-02,0.8624,0.8624,-0.81
2022-03-01,0.8694,0.8694,1.08
2022-02-28,0.8601,0.8601,-1.12
2022-02-25,0.8698,0.8698,0.07
2022-02-24,0.8692,0.8692,-1.95
2022-02-23,0.8865,0.8865,-0.75
2022-02-22,0.8932,0.8932,-2.48
2022-02-21,0.9159,0.9159,-2.23
2022-02-18,0.9368,0.9368,-4.49
2022-02-17,0.9808,0.9808,-0.22
2022-02-16,0.983,0.983,0.47
2022-02-15,0.9784,0.9784,1.03
2022-02-14,0.9684,0.9684,-1.18
2022-02-11,0.98,0.98,-1.86
2022-02-10,0.9986,0.9986,-0.35
2022-02-09,1.0021,1.0021,3.38
2022-02-08,0.9693,0.9693,1.26
2022-02-07,0.9572,0.9572,3.29
2022-01-28,0.9267,0.9267,1.15
2022-01-27,0.9162,0.9162,-3.09
2022-01-26,0.9454,0.9454,-1.43
2022-01-25,0.9591,0.9591,-1.14
2022-01-24,0.9702,0.9702,-2.1
2022-01-21,0.991,0.991,-1.94
2022-01-20,1.0106,1.0106,4.86
2022-01-19,0.9638,0.9638,0.18
2022-01-18,0.9621,0.9621,-1.66
2022-01-17,0.9783,0.9783,-0.9
2022-01-14,0.9872,0.9872,0.24
2022-01-13,0.9848,0.9848,-2.77
2022-01-12,1.0129,1.0129,3.72
2022-01-11,0.9766,0.9766,2.36
2022-01-10,0.9541,0.9541,0.91
2022-01-07,0.9455,0.9455,1.89
2022-01-06,0.928,0.928,2.83
2022-01-05,0.9025,0.9025,-3.41
2022-01-04,0.9344,0.9344,-2.24
2021-12-31,0.9558,0.9558,0.76
2021-12-30,0.9486,0.9486,3.9
2021-12-29,0.913,0.913,-2.26
2021-12-28,0.9341,0.9341,-1.39
2021-12-27,0.9473,0.9473,-0.5
2021-12-24,0.9521,0.9521,-0.1
2021-12-23,0.9531,0.9531,0.43
2021-12-22,0.949,0.949,-0.75
2021-12-21,0.9562,0.9562,4.05
2021-12-20,0.919,0.919,-3.11
2021-12-17,0.9485,0.9485,-1.67
2021-12-16,0.9646,0.9646,-1.17
2021-12-15,0.976,0.976,-1.94
2021-12-14,0.9953,0.9953,-0.38
2021-12-13,0.9991,0.9991,-0.81
2021-12-10,1.0073,1.0073,-0.22
2021-12-09,1.0095,1.0095,0
2021-12-08,1.0095,1.0095,-0.02
2021-12-07,1.0097,1.0097,3.58
2021-12-06,0.9748,0.9748,0.41
2021-12-03,0.9708,0.9708,-4.33
2021-12-02,1.0147,1.0147,-0.09
2021-12-01,1.0156,1.0156,-0.22
2021-11-30,1.0178,1.0178,-1.89
2021-11-29,1.0374,1.0374,-1.58
2021-11-26,1.0541,1.0541,-2.92
2021-11-25,1.0858,1.0858,0.54
2021-11-24,1.08,1.08,0.3
2021-11-23,1.0768,1.0768,-1.72
2021-11-22,1.0957,1.0957,-1.4
2021-11-19,1.1113,1.1113,-0.66
2021-11-18,1.1187,1.1187,-4.05
2021-11-17,1.1659,1.1659,-1.54
2021-11-16,1.1841,1.1841,1.62
2021-11-15,1.1652,1.1652,-0.22
2021-11-12,1.1678,1.1678,0.91
2021-11-11,1.1573,1.1573,2.21
2021-11-10,1.1323,1.1323,2.55
2021-11-09,1.1041,1.1041,-0.33
2021-11-08,1.1078,1.1078,0.14
2021-11-05,1.1063,1.1063,-2.44
2021-11-04,1.134,1.134,0.17
2021-11-03,1.1321,1.1321,1.11
2021-11-02,1.1197,1.1197,-2.04
2021-11-01,1.143,1.143,1.44
2021-10-29,1.1268,1.1268,-2.16
2021-10-28,1.1517,1.1517,0.35
2021-10-27,1.1477,1.1477,-2.1
2021-10-26,1.1723,1.1723,-2.46
2021-10-25,1.2019,1.2019,-0.7
2021-10-22,1.2104,1.2104,0.51
2021-10-21,1.2043,1.2043,-0.85
2021-10-20,1.2146,1.2146,1.22
2021-10-19,1.2,1.2,2.87
2021-10-18,1.1665,1.1665,0.18
2021-10-15,1.1644,1.1644,1.59
2021-10-14,1.1462,1.1462,-0.73
2021-10-13,1.1546,1.1546,1.49
2021-10-12,1.1376,1.1376,-1.83
2021-10-11,1.1588,1.1588,2.2
2021-10-08,1.1338,1.1338,4.58
2021-09-30,1.0841,1.0841,0.21
2021-09-29,1.0818,1.0818,-1.4
2021-09-28,1.0972,1.0972,0.2
2021-09-27,1.095,1.095,1.52
2021-09-24,1.0786,1.0786,-2.09
2021-09-23,1.1016,1.1016,1.3
2021-09-22,1.0875,1.0875,-2.61
2021-09-17,1.1166,1.1166,2.32
2021-09-16,1.0913,1.0913,-0.85
2021-09-15,1.1007,1.1007,-2.44
2021-09-14,1.1282,1.1282,-1.86
2021-09-13,1.1496,1.1496,-2.15
2021-09-10,1.1748,1.1748,1.2
2021-09-09,1.1609,1.1609,-4.06
2021-09-08,1.21,1.21,-0.55
2021-09-07,1.2167,1.2167,2.61
2021-09-06,1.1857,1.1857,0.91
2021-09-03,1.175,1.175,-1.14
2021-09-02,1.1885,1.1885,0.02
2021-09-01,1.1883,1.1883,2.47
2021-08-31,1.1597,1.1597,3.68
2021-08-30,1.1185,1.1185,0.39
2021-08-27,1.1142,1.1142,-1.17
2021-08-26,1.1274,1.1274,-1.19
2021-08-25,1.141,1.141,-0.1
2021-08-24,1.1421,1.1421,8.16
2021-08-23,1.0559,1.0559,2.15
2021-08-20,1.0337,1.0337,-0.45
2021-08-19,1.0384,1.0384,-4.68
2021-08-18,1.0894,1.0894,0.55
2021-08-17,1.0834,1.0834,-3.45
2021-08-16,1.1221,1.1221,-3.41
2021-08-13,1.1617,1.1617,-1.97
2021-08-12,1.1851,1.1851,-1.33
2021-08-11,1.2011,1.2011,-0.56
2021-08-10,1.2079,1.2079,2.45
2021-08-09,1.179,1.179,1.7
2021-08-06,1.1593,1.1593,0.07
2021-08-05,1.1585,1.1585,-1.89
2021-08-04,1.1808,1.1808,1.5
2021-08-03,1.1634,1.1634,-3.06
2021-08-02,1.2001,1.2001,0.75
2021-07-30,1.1912,1.1912,-2.7
2021-07-29,1.2243,1.2243,3.88
2021-07-28,1.1786,1.1786,4.65
2021-07-27,1.1262,1.1262,-6.6
2021-07-26,1.2058,1.2058,-7.77
2021-07-23,1.3074,1.3074,-4.02
2021-07-22,1.3622,1.3622,0.78
2021-07-21,1.3516,1.3516,-0.25
2021-07-20,1.355,1.355,-0.15
2021-07-19,1.357,1.357,-2.22
2021-07-16,1.3878,1.3878,-0.77
2021-07-15,1.3985,1.3985,0.65
2021-07-14,1.3894,1.3894,-0.07
2021-07-13,1.3904,1.3904,2.55
2021-07-12,1.3558,1.3558,-0.1
2021-07-09,1.3571,1.3571,2.52
2021-07-08,1.3238,1.3238,-3.46
2021-07-07,1.3713,1.3713,-1.37
2021-07-06,1.3904,1.3904,-1.66
2021-07-05,1.4139,1.4139,-1.79
2021-07-02,1.4396,1.4396,-2.25
2021-07-01,1.4728,1.4728,-0.89
2021-06-30,1.4861,1.4861,-1.18
2021-06-29,1.5039,1.5039,0.08
2021-06-28,1.5027,1.5027,-0.47
2021-06-25,1.5098,1.5098,2.76
2021-06-24,1.4692,1.4692,1.6
2021-06-23,1.446,1.446,1.95
2021-06-22,1.4184,1.4184,-1.33
2021-06-21,1.4375,1.4375,-0.75
2021-06-18,1.4484,1.4484,0.77
2021-06-17,1.4373,1.4373,0.86
2021-06-16,1.425,1.425,-1.05
2021-06-15,1.4401,1.4401,-0.17
2021-06-11,1.4426,1.4426,-0.32
2021-06-10,1.4473,1.4473,0.17
2021-06-09,1.4449,1.4449,-0.28
2021-06-08,1.449,1.449,-0.31
2021-06-07,1.4535,1.4535,-1.64
2021-06-04,1.4777,1.4777,0.13
2021-06-03,1.4758,1.4758,-1.76
2021-06-02,1.5023,1.5023,-0.3
2021-06-01,1.5068,1.5068,2.42
2021-05-31,1.4712,1.4712,1.31
2021-05-28,1.4522,1.4522,-0.36
2021-05-27,1.4575,1.4575,-0.91
2021-05-26,1.4709,1.4709,0.12
2021-05-25,1.4692,1.4692,1.47
2021-05-24,1.4479,1.4479,-0.73
2021-05-21,1.4586,1.4586,-1.83
2021-05-20,1.4858,1.4858,1.97
2021-05-19,1.4571,1.4571,-0.08
2021-05-18,1.4583,1.4583,1.33
2021-05-17,1.4392,1.4392,1.16
2021-05-14,1.4227,1.4227,0.99
2021-05-13,1.4088,1.4088,-3.16
2021-05-12,1.4548,1.4548,0.58
2021-05-11,1.4464,1.4464,-0.8
2021-05-10,1.4581,1.4581,-2.92
2021-05-07,1.502,1.502,-1.28
2021-05-06,1.5215,1.5215,-1.87
2021-04-30,1.5505,1.5505,-1.64
2021-04-29,1.5763,1.5763,-0.91
2021-04-28,1.5908,1.5908,0.03
2021-04-27,1.5904,1.5904,0.45
2021-04-26,1.5833,1.5833,0.05
2021-04-23,1.5825,1.5825,1.98
2021-04-22,1.5517,1.5517,0.99
2021-04-21,1.5365,1.5365,-0.57
2021-04-20,1.5453,1.5453,-1.23
2021-04-19,1.5645,1.5645,-0.6
2021-04-16,1.5739,1.5739,0.91
2021-04-15,1.5597,1.5597,-0.66
2021-04-14,1.57,1.57,0.45
2021-04-13,1.5629,1.5629,-1.12
2021-04-12,1.5806,1.5806,0.62
2021-04-09,1.5709,1.5709,-1.21
2021-04-08,1.5902,1.5902,0.22
2021-04-07,1.5867,1.5867,-3.15
2021-04-06,1.6383,1.6383,0.79
2021-04-02,1.6254,1.6254,0.09
2021-04-01,1.624,1.624,3.53
2021-03-31,1.5686,1.5686,0.01
2021-03-30,1.5684,1.5684,1.27
2021-03-29,1.5488,1.5488,-1.05
2021-03-26,1.5653,1.5653,2.11
2021-03-25,1.533,1.533,-2.3
2021-03-24,1.5691,1.5691,-3.78
2021-03-23,1.6308,1.6308,-1.6
2021-03-22,1.6573,1.6573,-0.25
2021-03-19,1.6615,1.6615,0.1
2021-03-18,1.6598,1.6598,0.22
2021-03-17,1.6561,1.6561,0.13
2021-03-16,1.654,1.654,0.98
2021-03-15,1.6379,1.6379,-1.37
2021-03-12,1.6606,1.6606,-3
2021-03-11,1.7119,1.7119,4
2021-03-10,1.6461,1.6461,-0.39
2021-03-09,1.6525,1.6525,4.1
2021-03-08,1.5874,1.5874,-5.99
2021-03-05,1.6886,1.6886,-0.4
2021-03-04,1.6953,1.6953,-4.19
2021-03-03,1.7694,1.7694,0.37
2021-03-02,1.7628,1.7628,-1.3
2021-03-01,1.786,1.786,4.05
2021-02-26,1.7164,1.7164,-2.73
2021-02-25,1.7646,1.7646,-1.39
2021-02-24,1.7895,1.7895,-2.88
2021-02-23,1.8425,1.8425,-1.03
2021-02-22,1.8617,1.8617,-3.77
2021-02-19,1.9346,1.9346,0.72
2021-02-18,1.9208,1.9208,-0.33
2021-02-10,1.9271,,2.07
2021-02-09,1.888,1.888,1.22
2021-02-08,1.8652,1.8652,-0.17
2021-02-05,1.8684,1.8684,0.21
2021-02-04,1.8644,1.8644,0.11
2021-02-03,1.8624,1.8624,2.01
2021-02-02,1.8257,1.8257,0.95
2021-02-01,1.8085,1.8085,4.07
2021-01-29,1.7378,1.7378,-1.27
2021-01-28,1.7602,1.7602,-1.05
2021-01-27,1.7789,1.7789,-2.63
2021-01-26,1.827,1.827,-2.57
2021-01-25,1.8751,1.8751,4.9
2021-01-22,1.7875,1.7875,0.25
2021-01-21,1.7831,1.7831,-0.41
2021-01-20,1.7904,1.7904,4.31
2021-01-19,1.7164,1.7164,2.52
2021-01-18,1.6742,1.6742,1.45
2021-01-15,1.6502,1.6502,-0.38
2021-01-14,1.6565,1.6565,3.17
2021-01-13,1.6056,1.6056,0.54
2021-01-12,1.597,1.597,-0.02
2021-01-11,1.5973,1.5973,-1.15
2021-01-08,1.6159,1.6159,2.92
2021-01-07,1.57,1.57,-1.33
2021-01-06,1.5911,1.5911,-1.54
2021-01-05,1.616,1.616,2.47
2021-01-04,1.577,1.577,-0.31
2020-12-31,1.5819,,-0.57
2020-12-30,1.5909,1.5909,3.31
2020-12-29,1.5399,1.5399,4.17
2020-12-28,1.4783,1.4783,-3.62
2020-12-25,1.5339,1.5339,-0.05
2020-12-24,1.5347,1.5347,-4.8
2020-12-23,1.612,1.612,1.17
2020-12-22,1.5933,1.5933,-0.9
2020-12-21,1.6077,1.6077,-0.23
2020-12-18,1.6114,1.6114,-0.72
2020-12-17,1.6231,1.6231,1.38
2020-12-16,1.601,1.601,1.66
2020-12-15,1.5748,1.5748,-0.43
2020-12-14,1.5816,1.5816,-2.18
