日期,单位净值,累计净值,涨跌幅
2023-02-24,0.5733,0.5733,-3.45
2023-02-23,0.5938,0.5938,1.49
2023-02-22,0.5851,0.5851,-1.05
2023-02-21,0.5913,0.5913,-3.54
2023-02-20,0.613,0.613,1.19
2023-02-17,0.6058,0.6058,-2.16
2023-02-16,0.6192,0.6192,2.18
2023-02-15,0.606,0.606,-0.8
2023-02-14,0.6109,0.6109,-1.04
2023-02-13,0.6173,0.6173,0.64
2023-02-10,0.6134,0.6134,-4.43
2023-02-09,0.6418,0.6418,3.13
2023-02-08,0.6223,0.6223,-2.05
2023-02-07,0.6353,0.6353,1.49
2023-02-06,0.626,0.626,-3.08
2023-02-03,0.6459,0.6459,-1.01
2023-02-02,0.6525,0.6525,-0.43
2023-02-01,0.6553,0.6553,2.97
2023-01-31,0.6364,0.6364,-1.04
2023-01-30,0.6431,0.6431,-0.29
2023-01-20,0.645,0.645,2.49
2023-01-19,0.6293,0.6293,-1.49
2023-01-18,0.6388,0.6388,0.98
2023-01-17,0.6326,0.6326,0.05
2023-01-16,0.6323,0.6323,-1.23
2023-01-13,0.6402,0.6402,0.93
2023-01-12,0.6343,0.6343,-1.4
2023-01-11,0.6433,0.6433,-0.05
2023-01-10,0.6436,0.6436,-1.21
2023-01-09,0.6515,0.6515,2.1
2023-01-06,0.6381,0.6381,-1.28
2023-01-05,0.6464,0.6464,1.21
2023-01-04,0.6387,0.6387,3.84
2023-01-03,0.6151,0.6151,2.07
2022-12-31,0.6026,0.6026,--
2022-12-30,0.6026,0.6026,0.23
2022-12-29,0.6012,0.6012,-2.1
2022-12-28,0.6141,0.6141,2.16
2022-12-27,0.6011,0.6011,-0.33
2022-12-26,0.6031,0.6031,-0.12
2022-12-23,0.6038,0.6038,-1.92
2022-12-22,0.6156,0.6156,4.45
2022-12-21,0.5894,0.5894,0.22
2022-12-20,0.5881,0.5881,-2.73
2022-12-19,0.6046,0.6046,-0.72
2022-12-16,0.609,0.609,0.91
2022-12-15,0.6035,0.6035,-2.5
2022-12-14,0.619,0.619,-0.06
2022-12-13,0.6194,0.6194,1.16
2022-12-12,0.6123,0.6123,-3.97
2022-12-09,0.6376,0.6376,2.21
2022-12-08,0.6238,0.6238,5.69
2022-12-07,0.5902,0.5902,-3.55
2022-12-06,0.6119,0.6119,-2.49
2022-12-05,0.6275,0.6275,8.38
2022-12-02,0.579,0.579,0.42
2022-12-01,0.5766,0.5766,0.47
2022-11-30,0.5739,0.5739,2.26
2022-11-29,0.5612,0.5612,7.82
2022-11-28,0.5205,0.5205,-1.5
2022-11-25,0.5284,0.5284,-1.89
2022-11-24,0.5386,0.5386,0.64
2022-11-23,0.5352,0.5352,0.45
2022-11-22,0.5328,0.5328,-2.35
2022-11-21,0.5456,0.5456,-2.57
2022-11-18,0.56,0.56,1.25
2022-11-17,0.5531,0.5531,-1.83
2022-11-16,0.5634,0.5634,-0.34
2022-11-15,0.5653,0.5653,6.6
2022-11-14,0.5303,0.5303,0.26
2022-11-11,0.5289,0.5289,8.85
2022-11-10,0.4859,0.4859,-2.78
2022-11-09,0.4998,0.4998,-1.67
2022-11-08,0.5083,0.5083,-1.74
2022-11-07,0.5173,0.5173,3.07
2022-11-04,0.5019,0.5019,7.13
2022-11-03,0.4685,0.4685,-3.52
2022-11-02,0.4856,0.4856,2.86
2022-11-01,0.4721,0.4721,7.96
2022-10-31,0.4373,0.4373,1.09
2022-10-28,0.4326,0.4326,-5.13
2022-10-27,0.456,0.456,1.13
2022-10-26,0.4509,0.4509,2.2
2022-10-25,0.4412,0.4412,3.11
2022-10-24,0.4279,0.4279,-9.13
2022-10-21,0.4709,0.4709,-0.67
2022-10-20,0.4741,0.4741,-2.23
2022-10-19,0.4849,0.4849,-4.08
2022-10-18,0.5055,0.5055,3.97
2022-10-17,0.4862,0.4862,-0.31
2022-10-14,0.4877,0.4877,1.33
2022-10-13,0.4813,0.4813,-3.2
2022-10-12,0.4972,0.4972,-0.14
2022-10-11,0.4979,0.4979,-3.21
2022-10-10,0.5144,0.5144,-1.42
2022-09-30,0.5218,0.5218,-1.08
2022-09-29,0.5275,0.5275,-0.85
2022-09-28,0.532,0.532,-3.11
2022-09-27,0.5491,0.5491,1.1
2022-09-26,0.5431,0.5431,2.12
2022-09-23,0.5318,0.5318,-2.13
2022-09-22,0.5434,0.5434,-1.31
2022-09-21,0.5506,0.5506,-2.84
2022-09-20,0.5667,0.5667,2.03
2022-09-19,0.5554,0.5554,-1.86
2022-09-16,0.5659,0.5659,-2.21
2022-09-15,0.5787,0.5787,0.29
2022-09-14,0.577,0.577,-2.47
2022-09-13,0.5916,0.5916,-0.42
2022-09-09,0.5941,0.5941,2.45
2022-09-08,0.5799,0.5799,-0.94
2022-09-07,0.5854,0.5854,-1.05
2022-09-06,0.5916,0.5916,0.2
2022-09-05,0.5904,0.5904,-1.8
2022-09-02,0.6012,0.6012,-1.17
2022-09-01,0.6083,0.6083,-1.7
2022-08-31,0.6188,0.6188,1.18
2022-08-30,0.6116,0.6116,-0.34
2022-08-29,0.6137,0.6137,-0.78
2022-08-26,0.6185,0.6185,0.55
2022-08-25,0.6151,0.6151,6.03
2022-08-24,0.5801,0.5801,-2.81
2022-08-23,0.5969,0.5969,0.25
2022-08-22,0.5954,0.5954,-0.68
2022-08-19,0.5995,0.5995,0.2
2022-08-18,0.5983,0.5983,-1.24
2022-08-17,0.6058,0.6058,0.61
2022-08-16,0.6021,0.6021,-1.5
2022-08-15,0.6113,0.6113,-0.92
2022-08-12,0.617,0.617,0.72
2022-08-11,0.6126,0.6126,3.03
2022-08-10,0.5946,0.5946,-2.68
2022-08-09,0.611,0.611,-1.07
2022-08-08,0.6176,0.6176,-1.37
2022-08-05,0.6262,0.6262,0.42
2022-08-04,0.6236,0.6236,2.8
2022-08-03,0.6066,0.6066,1.76
2022-08-02,0.5961,0.5961,-2.85
2022-08-01,0.6136,0.6136,0.1
2022-07-29,0.613,0.613,-4.67
2022-07-28,0.643,0.643,-0.22
2022-07-27,0.6444,0.6444,-0.92
2022-07-26,0.6504,0.6504,1.26
2022-07-25,0.6423,0.6423,-1.43
2022-07-22,0.6516,0.6516,0.22
2022-07-21,0.6502,0.6502,0.31
2022-07-20,0.6482,0.6482,1.47
2022-07-19,0.6388,0.6388,-1.42
2022-07-18,0.648,0.648,2.74
2022-07-15,0.6307,0.6307,-2.68
2022-07-14,0.6481,0.6481,0.79
2022-07-13,0.643,0.643,0.52
2022-07-12,0.6397,0.6397,-1.52
2022-07-11,0.6496,0.6496,-3.89
2022-07-08,0.6759,0.6759,0.48
2022-07-07,0.6727,0.6727,-0.59
2022-07-06,0.6767,0.6767,-0.76
2022-07-05,0.6819,0.6819,-0.5
2022-07-04,0.6853,0.6853,0.56
2022-07-01,0.6815,0.6815,-0.34
2022-06-30,0.6838,0.6838,-0.98
2022-06-29,0.6906,0.6906,-2.94
2022-06-28,0.7115,0.7115,0.57
2022-06-27,0.7075,0.7075,4.01
2022-06-24,0.6802,0.6802,3.75
2022-06-23,0.6556,0.6556,2.23
2022-06-22,0.6413,0.6413,-3.8
2022-06-21,0.6666,0.6666,1.58
2022-06-20,0.6562,0.6562,0.24
2022-06-17,0.6546,0.6546,2.03
2022-06-16,0.6416,0.6416,-3.74
2022-06-15,0.6665,0.6665,2.35
2022-06-14,0.6512,0.6512,0.37
2022-06-13,0.6488,0.6488,-4.18
2022-06-10,0.6771,0.6771,1.88
2022-06-09,0.6646,0.6646,-1.13
2022-06-08,0.6722,0.6722,4.59
2022-06-07,0.6427,0.6427,-0.11
2022-06-06,0.6434,0.6434,3.91
2022-06-02,0.6192,0.6192,-0.05
2022-06-01,0.6195,0.6195,-0.99
2022-05-31,0.6257,0.6257,2.22
2022-05-30,0.6121,0.6121,3.31
2022-05-27,0.5925,0.5925,4.61
2022-05-26,0.5664,0.5664,0.04
2022-05-25,0.5662,0.5662,0.39
2022-05-24,0.564,0.564,-3.49
2022-05-23,0.5844,0.5844,-3.33
2022-05-20,0.6045,0.6045,4.42
2022-05-19,0.5789,0.5789,-3.45
2022-05-18,0.5996,0.5996,-0.97
2022-05-17,0.6055,0.6055,5.56
2022-05-16,0.5736,0.5736,-0.02
2022-05-13,0.5737,0.5737,5.19
2022-05-12,0.5454,0.5454,-3.64
2022-05-11,0.566,0.566,2.89
2022-05-10,0.5501,0.5501,-2.77
2022-05-09,0.5658,0.5658,0.8
2022-05-06,0.5613,0.5613,-4.17
2022-05-05,0.5857,0.5857,-5.33
2022-04-29,0.6187,0.6187,10.4
2022-04-28,0.5604,0.5604,2.1
2022-04-27,0.5489,0.5489,1.61
2022-04-26,0.5402,0.5402,3.84
2022-04-25,0.5202,0.5202,-4.22
2022-04-22,0.5431,0.5431,1
2022-04-21,0.5377,0.5377,-3.2
2022-04-20,0.5555,0.5555,-0.13
2022-04-19,0.5562,0.5562,-3.72
2022-04-18,0.5777,0.5777,-0.22
2022-04-15,0.579,0.579,0.5
2022-04-14,0.5761,0.5761,0.79
2022-04-13,0.5716,0.5716,0.35
2022-04-12,0.5696,0.5696,1.61
2022-04-11,0.5606,0.5606,-5.05
2022-04-08,0.5904,0.5904,-1.09
2022-04-07,0.5969,0.5969,-2.58
2022-04-06,0.6127,0.6127,1.73
2022-04-01,0.6023,0.6023,-0.73
2022-03-31,0.6067,0.6067,-1.48
2022-03-30,0.6158,0.6158,0.23
2022-03-29,0.6144,0.6144,2.23
2022-03-28,0.601,0.601,2.42
2022-03-25,0.5868,0.5868,-4.63
2022-03-24,0.6153,0.6153,-2.66
2022-03-23,0.6321,0.6321,1.77
2022-03-22,0.6211,0.6211,4.99
2022-03-21,0.5916,0.5916,-1.14
2022-03-18,0.5984,0.5984,-1.74
2022-03-17,0.609,0.609,6.65
2022-03-16,0.571,0.571,20.82
2022-03-15,0.4726,0.4726,-7.22
2022-03-14,0.5094,0.5094,-10
2022-03-11,0.566,0.566,-3.79
2022-03-10,0.5883,0.5883,0.81
2022-03-09,0.5836,0.5836,0.22
2022-03-08,0.5823,0.5823,-3.38
2022-03-07,0.6027,0.6027,-3.84
2022-03-04,0.6268,0.6268,-3.97
2022-03-03,0.6527,0.6527,-1.6
2022-03-02,0.6633,0.6633,-2.1
2022-03-01,0.6775,0.6775,0.34
2022-02-28,0.6752,0.6752,-0.12
2022-02-25,0.676,0.676,0.82
2022-02-24,0.6705,0.6705,-4.19
2022-02-23,0.6998,0.6998,1.02
2022-02-22,0.6927,0.6927,-1.63
2022-02-21,0.7042,0.7042,-2.57
2022-02-18,0.7228,0.7228,-3.02
2022-02-17,0.7453,0.7453,0.58
2022-02-16,0.741,0.741,1.93
2022-02-15,0.727,0.727,-0.27
2022-02-14,0.729,0.729,-1.67
2022-02-11,0.7414,0.7414,-1.13
2022-02-10,0.7499,0.7499,0.47
2022-02-09,0.7464,0.7464,3.57
2022-02-08,0.7207,0.7207,-1.62
2022-02-07,0.7326,0.7326,4
2022-01-28,0.7044,0.7044,-1.12
2022-01-27,0.7124,0.7124,-3.47
2022-01-26,0.738,0.738,0.49
2022-01-25,0.7344,0.7344,-2.47
2022-01-24,0.753,0.753,-2.81
2022-01-21,0.7748,0.7748,-0.4
2022-01-20,0.7779,0.7779,4.08
2022-01-19,0.7474,0.7474,-0.8
2022-01-18,0.7534,0.7534,-0.61
2022-01-17,0.758,0.758,-0.84
2022-01-14,0.7644,0.7644,-0.21
2022-01-13,0.766,0.766,-1.82
2022-01-12,0.7802,0.7802,4.71
2022-01-11,0.7451,0.7451,-0.03
2022-01-10,0.7453,0.7453,2
2022-01-07,0.7307,0.7307,1.84
2022-01-06,0.7175,0.7175,1.18
2022-01-05,0.7091,0.7091,-4.34
2022-01-04,0.7413,0.7413,-1.46
2021-12-31,0.7523,0.7523,3.54
2021-12-30,0.7266,0.7266,-0.03
2021-12-29,0.7268,0.7268,-1.65
2021-12-28,0.739,0.739,-0.78
2021-12-27,0.7448,0.7448,-0.01
2021-12-24,0.7449,0.7449,-0.25
2021-12-23,0.7468,0.7468,-0.84
2021-12-22,0.7531,0.7531,1.18
2021-12-21,0.7443,0.7443,1.65
2021-12-20,0.7322,0.7322,-2.63
2021-12-17,0.752,0.752,-2.06
2021-12-16,0.7678,0.7678,0.31
2021-12-15,0.7654,0.7654,-1.35
2021-12-14,0.7759,0.7759,-2.22
2021-12-13,0.7935,0.7935,-0.29
2021-12-10,0.7958,0.7958,-0.75
2021-12-09,0.8018,0.8018,1.83
2021-12-08,0.7874,0.7874,-0.08
2021-12-07,0.788,0.788,3.94
2021-12-06,0.7581,0.7581,-3.14
2021-12-03,0.7827,0.7827,-1.36
2021-12-02,0.7935,0.7935,-0.55
2021-12-01,0.7979,0.7979,0.29
2021-11-30,0.7956,0.7956,-1.19
2021-11-29,0.8052,0.8052,-0.91
2021-11-26,0.8126,0.8126,-3.11
2021-11-25,0.8387,0.8387,1.05
2021-11-24,0.83,0.83,-0.53
2021-11-23,0.8344,0.8344,-1.34
2021-11-22,0.8457,0.8457,-0.51
2021-11-19,0.85,0.85,-0.23
2021-11-18,0.852,0.852,-3.04
2021-11-17,0.8787,0.8787,-0.55
2021-11-16,0.8836,0.8836,1.68
2021-11-15,0.869,0.869,0.25
2021-11-12,0.8668,0.8668,1.38
2021-11-11,0.855,0.855,1.97
2021-11-10,0.8385,0.8385,2.01
2021-11-09,0.822,0.822,0.28
2021-11-08,0.8197,0.8197,-1.29
2021-11-05,0.8304,0.8304,-1.42
2021-11-04,0.8424,0.8424,1.31
2021-11-03,0.8315,0.8315,-0.45
2021-11-02,0.8353,0.8353,0.16
2021-11-01,0.834,0.834,-1.02
2021-10-29,0.8426,0.8426,-1.09
2021-10-28,0.8519,0.8519,0.15
2021-10-27,0.8506,0.8506,-3.08
2021-10-26,0.8776,0.8776,-1.36
2021-10-25,0.8897,0.8897,-0.29
2021-10-22,0.8923,0.8923,1.91
2021-10-21,0.8756,0.8756,-1.04
2021-10-20,0.8848,0.8848,2.18
2021-10-19,0.8659,0.8659,2.92
2021-10-18,0.8413,0.8413,-0.02
2021-10-15,0.8415,0.8415,1.74
2021-10-14,0.8271,0.8271,-0.24
2021-10-13,0.8291,0.8291,0.23
2021-10-12,0.8272,0.8272,-3.06
2021-10-11,0.8533,0.8533,2.81
2021-10-08,0.83,0.83,1.27
2021-09-30,0.8196,0.8196,-0.93
2021-09-29,0.8273,0.8273,-0.71
2021-09-28,0.8332,0.8332,1.85
2021-09-27,0.8181,0.8181,-0.72
2021-09-24,0.824,0.824,-2.3
2021-09-23,0.8434,0.8434,0.95
2021-09-22,0.8355,0.8355,-2.87
2021-09-17,0.8602,0.8602,3.56
2021-09-16,0.8306,0.8306,-1.21
2021-09-15,0.8408,0.8408,-2.94
2021-09-14,0.8663,0.8663,-1.36
2021-09-13,0.8782,0.8782,-2.25
2021-09-10,0.8984,0.8984,2.53
2021-09-09,0.8762,0.8762,-4.4
2021-09-08,0.9165,0.9165,-0.04
2021-09-07,0.9169,0.9169,1.51
2021-09-06,0.9033,0.9033,0.58
2021-09-03,0.8981,0.8981,-0.84
2021-09-02,0.9057,0.9057,1.38
2021-09-01,0.8934,0.8934,1.32
2021-08-31,0.8818,0.8818,3.27
2021-08-30,0.8539,0.8539,0.79
2021-08-27,0.8472,0.8472,-0.09
2021-08-26,0.848,0.848,-1.74
2021-08-25,0.863,0.863,0.1
2021-08-24,0.8621,0.8621,6.24
2021-08-23,0.8115,0.8115,1.68
2021-08-20,0.7981,0.7981,-2.04
2021-08-19,0.8147,0.8147,-2.83
2021-08-18,0.8384,0.8384,0.16
2021-08-17,0.8371,0.8371,-2.87
2021-08-16,0.8618,0.8618,-2.54
2021-08-13,0.8843,0.8843,-1.74
2021-08-12,0.9,0.9,-1.48
2021-08-11,0.9135,0.9135,-0.16
2021-08-10,0.915,0.915,2.31
2021-08-09,0.8943,0.8943,-0.2
2021-08-06,0.8961,0.8961,-0.34
2021-08-05,0.8992,0.8992,-1.95
2021-08-04,0.9171,0.9171,2.2
2021-08-03,0.8974,0.8974,-1.47
2021-08-02,0.9108,0.9108,0.26
2021-07-30,0.9084,0.9084,-2.79
2021-07-29,0.9345,0.9345,7.53
2021-07-28,0.8691,0.8691,3.13
2021-07-27,0.8427,0.8427,-7.6
2021-07-26,0.912,0.912,-5.98
2021-07-23,0.97,0.97,-2.82
2021-07-22,0.9981,0.9981,1.83
2021-07-21,0.9802,0.9802,-0.17
2021-07-20,0.9819,0.9819,-1.02
2021-07-19,0.992,0.992,-2.26
2021-07-16,1.0149,1.0149,--
2021-07-09,0.993,0.993,--
2021-07-06,1.0,1.0,--
